Stars,Position,Name,Class,Ht,Wt,Previous School,New School,Season,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,MPG,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
5.0,C,Oumar Ballo,RS SO,7-0,260,Gonzaga,Arizona,2021-22,Arizona,Pac-12,37,564,24.1,0.649,0.622,12.4,18.0,15.5,6.3,1.3,7.4,14.5,19.1,239,125.8,91.0,1.8,1.3,3.2,4.0,3.8,7.7,15.2,2.5,4.0,2.5,4.0,0.0,0.0,1.8,2.6,1.6,2.8,4.4,0.6,0.4,1.2,0.9,1.6,6.8
5.0,C,Oumar Ballo,RS SO,7-0,260,Gonzaga,Arizona,2020-21,Gonzaga,WCC,24,151,16.0,0.615,0.629,12.9,16.0,14.6,2.9,1.8,3.9,24.7,20.5,61,104.4,93.2,0.2,0.3,0.6,-1.7,1.6,-0.1,6.3,0.9,1.5,0.9,1.5,0.0,0.0,0.7,1.2,0.6,0.9,1.5,0.1,0.2,0.3,0.7,1.0,2.5
2.0,PF,Kris Bankston,RSSR,6-9,230,Little Rock,Norfolk State,2021-22,Norfolk State,MEAC,31,849,23.1,0.68,0.711,10.4,16.6,13.7,7.2,1.9,5.5,15.2,17.2,326,126.4,89.9,2.6,2.1,4.7,2.0,1.0,3.0,27.4,4.5,6.4,4.5,6.4,0.0,0.0,2.0,3.7,2.4,4.4,6.8,1.0,0.9,1.2,1.5,2.9,11.0
2.0,SF,Demarion Bariffe-Smith,SR,6-5,185,Jackson State,Trinity International University,2020-21,Jackson State,SWAC,15,67,5.9,0.396,0.4,10.1,11.8,11.0,3.3,1.7,0.0,10.9,13.6,14,89.5,92.1,0.0,0.2,0.2,-8.2,-0.5,-8.7,4.5,0.4,1.0,0.4,0.9,0.0,0.1,0.1,0.2,0.4,0.5,0.9,0.1,0.1,0.0,0.1,1.0,0.9
2.0,C,Luka Barisic,SR,-10,240,UTSA,Western Illinois,2021-22,Western Illinois,Summit,32,882,17.6,0.516,0.478,4.0,20.9,11.8,9.6,0.6,1.3,9.9,26.3,419,106.8,107.9,1.8,0.7,2.4,0.5,-2.3,-1.8,27.6,4.9,12.2,3.1,6.6,1.8,5.6,2.4,3.0,1.1,4.8,5.9,1.3,0.3,0.3,1.5,2.1,14.0
3.0,SG,Cobie Barnes,JR,6-7,215,Indiana State,John A. Logan College,2020-21,Indiana State,MVC,24,312,9.7,0.49700000000000005,0.466,5.0,17.2,11.0,8.0,1.0,0.8,19.5,17.6,83,91.9,101.6,0.1,0.4,0.5,-1.9,0.0,-1.9,13.0,1.3,3.1,1.0,2.1,0.3,1.0,0.5,0.8,0.5,1.8,2.3,0.5,0.2,0.1,0.8,1.0,3.4
2.0,SG,Shakwon Barrett,RSSR,6-5,180,Tennessee State,University of British Columbia Okanagan,2020-21,Tennessee State,OVC,21,445,8.6,0.47100000000000003,0.46299999999999997,3.7,10.6,7.1,15.0,2.2,0.8,23.5,12.6,96,89.9,103.5,0.0,0.5,0.5,-3.1,0.4,-2.7,21.2,1.5,3.9,1.0,2.2,0.5,1.6,0.4,0.7,0.7,2.0,2.7,1.7,0.9,0.1,1.3,1.4,4.0
2.0,PF,Chase Barrs,JR,-10,210,Western Michigan,Florida A&M,2021-22,Florida A&M,SWAC,28,301,8.0,0.45299999999999996,0.42,6.6,18.1,12.5,6.2,1.4,5.2,24.5,13.4,59,83.7,99.5,-0.1,0.5,0.3,-5.5,0.2,-5.3,10.8,0.8,1.8,0.8,1.8,0.0,0.0,0.4,0.6,0.6,1.7,2.3,0.4,0.3,0.5,0.7,1.7,1.9
2.0,PG,Brendan Barry,RS SR,6-2,180,Temple,Dartmouth,2020-21,Temple,AAC,16,436,11.6,0.65,0.622,0.5,7.8,4.3,13.8,1.2,0.3,14.2,11.7,99,119.7,106.0,0.7,0.4,1.1,1.5,1.6,3.1,27.3,2.1,4.9,0.3,0.9,1.8,4.0,0.8,0.9,0.1,2.0,2.1,1.8,0.6,0.1,0.9,1.4,6.9
2.0,PG,Brendan Barry,RS SR,6-2,180,Temple,Dartmouth,2021-22,Dartmouth,Ivy,25,892,17.9,0.5660000000000001,0.539,0.6,9.2,4.8,11.3,2.7,1.0,8.5,20.9,332,113.8,102.9,2.0,1.1,3.1,2.4,0.6,3.0,35.7,4.7,11.9,1.3,3.6,3.4,8.3,1.8,2.0,0.2,2.7,2.9,1.9,1.6,0.3,1.2,1.2,14.6
3.0,SF,Bitumba Baruti,RS SR,6-7,230,East Carolina,Florida Atlantic,2020-21,East Carolina,AAC,17,420,13.0,0.46799999999999997,0.455,5.8,14.0,9.7,7.8,2.5,3.7,8.2,16.2,110,99.6,97.3,0.3,0.7,1.1,0.0,2.6,2.6,24.7,2.5,6.5,1.5,3.6,0.9,2.9,0.9,1.6,1.3,2.9,4.2,0.9,1.1,0.7,0.6,1.9,6.8
3.0,SF,Bitumba Baruti,RS SR,6-7,230,East Carolina,Florida Atlantic,2021-22,Florida Atlantic,CUSA,32,444,12.5,0.527,0.52,7.8,17.2,12.4,6.4,1.3,1.2,12.4,14.6,122,111.4,101.0,0.7,0.6,1.3,-1.2,0.3,-0.9,13.9,1.4,3.1,1.0,1.7,0.4,1.4,0.5,0.8,0.9,2.0,2.9,0.5,0.3,0.2,0.5,1.7,3.7
2.0,PF,Daniel Batcho,SO,-11,235,Arizona,Texas Tech,2021-22,Texas Tech,Big 12,33,327,16.2,0.632,0.632,10.9,21.2,16.3,7.4,0.9,7.2,19.7,11.2,82,122.6,88.6,0.6,0.9,1.5,1.3,4.7,6.0,9.9,0.7,1.2,0.7,1.1,0.0,0.1,0.7,1.2,0.8,1.8,2.7,0.4,0.2,0.5,0.4,1.1,2.2
2.0,SF,Brandon Battle,SR,6-8,220,Alabama State,UIC,2020-21,Alabama State,SWAC,18,487,15.0,0.496,0.47600000000000003,11.1,20.2,15.5,6.6,1.7,1.0,19.8,25.8,204,91.0,98.0,0.1,0.8,0.9,-3.9,-3.0,-6.9,27.1,4.3,9.1,4.3,9.1,0.0,0.0,2.9,5.4,2.9,4.8,7.7,0.7,0.8,0.3,2.9,2.9,11.6
2.0,SF,Jamison Battle,JR,6-7,225,George Washington,Minnesota,2021-22,Minnesota,Big Ten,29,1064,18.3,0.563,0.541,1.0,19.4,10.2,6.0,0.6,1.2,8.0,25.7,433,105.5,106.8,1.9,0.9,2.8,4.1,-0.5,3.6,36.7,6.4,14.2,3.8,7.2,2.6,7.1,2.1,2.7,0.3,6.0,6.3,1.0,0.4,0.4,1.3,1.9,17.5
2.0,SF,Jamison Battle,JR,6-7,225,George Washington,Minnesota,2020-21,George Washington,A-10,15,548,17.4,0.588,0.561,1.3,14.4,8.3,4.3,1.4,0.8,13.0,24.0,218,106.2,106.8,1.0,0.4,1.4,2.2,-2.5,-0.3,36.5,6.3,13.2,4.0,6.8,2.3,6.4,2.5,3.1,0.4,4.8,5.2,0.7,0.9,0.3,2.2,1.7,17.3
4.0,PG,Damion Baugh,JR,6-4,195,Memphis,TCU,2021-22,TCU,Big 12,31,965,13.8,0.495,0.465,1.8,14.5,8.2,28.6,2.5,0.7,23.6,22.5,354,95.2,97.1,0.6,1.7,2.3,1.3,2.6,3.9,31.1,3.9,9.3,3.0,6.1,0.9,3.2,2.0,3.0,0.5,3.9,4.4,4.5,1.3,0.2,3.3,1.3,10.6
4.0,PG,Damion Baugh,JR,6-4,195,Memphis,TCU,2020-21,Memphis,AAC,26,509,8.9,0.47600000000000003,0.445,2.8,11.8,7.3,16.6,2.7,1.6,28.0,12.0,106,90.6,89.6,0.0,1.3,1.3,-2.0,4.8,2.7,19.6,1.3,3.2,1.1,2.4,0.2,0.7,0.6,0.8,0.5,2.1,2.6,1.9,1.0,0.3,1.4,1.5,3.4
2.0,SF,Noah Baumann,RSSR,6-6,210,USC,Georgia,2020-21,Southern California,Pac-12,31,341,11.0,0.5479999999999999,0.552,2.1,7.0,4.7,4.8,1.2,0.9,14.3,17.7,95,103.5,101.5,0.4,0.5,0.8,2.0,2.2,4.2,11.0,1.3,3.1,0.5,0.8,0.8,2.3,0.2,0.4,0.2,0.7,0.9,0.3,0.2,0.1,0.5,0.5,3.6
2.0,SF,Noah Baumann,RSSR,6-6,210,USC,Georgia,2021-22,Georgia,SEC,31,682,14.6,0.61,0.583,1.1,17.1,9.3,8.9,0.7,1.0,9.7,17.0,213,116.8,115.0,1.4,0.1,1.4,3.9,-1.3,2.6,22.0,2.5,6.0,0.6,1.3,1.9,4.7,1.1,1.3,0.2,3.3,3.5,0.9,0.3,0.2,0.7,1.2,8.1
2.0,PF,Hugh Baxter,SR,6-8,220,UC San Diego,Point Loma Nazarene,2020-21,UC San Diego,Big West,17,362,17.9,0.626,0.622,3.3,13.2,8.3,15.3,1.7,1.1,14.5,23.2,149,108.2,103.9,0.7,0.4,1.1,2.1,-1.3,0.8,21.3,3.9,7.7,2.1,2.9,1.8,4.8,0.4,0.6,0.6,2.4,2.9,1.5,0.6,0.2,1.4,2.8,10.0
3.0,PG,Darius Beane,RS JR,6-3,175,Northern Illinois,Cal State Northridge,2020-21,Northern Illinois,MAC,17,507,11.6,0.40399999999999997,0.36700000000000005,5.5,11.5,8.3,15.9,2.6,1.6,13.5,23.2,171,88.3,114.4,-0.1,0.0,0.0,-3.3,-1.6,-4.8,29.8,3.7,10.6,3.3,8.8,0.4,1.8,1.9,2.9,1.6,2.9,4.5,2.2,1.3,0.4,1.9,2.5,9.7
3.0,PG,Darius Beane,RS JR,6-3,175,Northern Illinois,Cal State Northridge,2021-22,Cal State Northridge,Big West,25,524,8.8,0.442,0.395,3.8,11.9,7.6,8.2,2.1,0.9,17.2,17.7,128,86.3,109.7,-0.2,0.3,0.1,-3.8,-2.1,-6.0,21.0,2.0,5.2,1.8,4.6,0.2,0.6,1.0,1.3,0.7,2.0,2.7,0.8,0.7,0.2,1.2,1.5,5.1
3.7,SG,David Beatty,SR,6-2,200,La Salle,North Carolina A&T,2020-21,La Salle,A-10,25,563,12.4,0.519,0.48700000000000004,1.2,11.1,6.1,11.2,2.0,0.8,15.3,22.4,200,97.3,108.2,0.5,0.4,0.8,-0.7,-1.1,-1.8,22.5,3.1,7.8,1.7,3.9,1.4,3.9,1.2,1.4,0.2,2.1,2.3,1.2,0.8,0.2,1.5,1.9,8.8
3.7,SG,David Beatty,SR,6-2,200,La Salle,North Carolina A&T,2021-22,North Carolina A&T,Big South,31,744,8.3,0.441,0.418,0.6,13.1,6.6,9.5,2.0,1.5,14.1,21.2,217,86.9,104.1,-0.2,0.8,0.6,-4.9,-1.5,-6.4,24.0,2.8,7.8,1.8,4.1,1.0,3.7,1.1,1.7,0.1,2.7,2.8,1.2,0.8,0.3,1.4,2.4,7.6
2.0,PF,Markedric Bell,SR,6-8,200,Arkansas–Pine Bluff,Prairie View A&M,2021-22,Prairie View,SWAC,26,649,12.5,0.596,0.593,6.8,13.4,10.2,4.7,1.1,6.2,20.5,13.1,159,105.6,106.4,0.6,0.6,1.2,-2.5,-0.1,-2.5,25.0,2.6,4.5,2.5,4.1,0.2,0.5,1.0,1.7,1.5,3.0,4.5,0.6,0.5,1.4,1.4,3.2,6.4
2.0,PF,Markedric Bell,SR,6-8,200,Arkansas–Pine Bluff,Prairie View A&M,2020-21,Arkansas-Pine Bluff,SWAC,25,630,11.3,0.43,0.376,5.9,18.5,12.0,9.4,1.6,6.7,17.6,22.3,197,83.4,107.2,-0.4,0.5,0.1,-4.6,-1.9,-6.5,25.2,2.8,7.9,2.6,6.8,0.3,1.2,1.9,2.6,1.3,3.8,5.2,1.0,0.7,1.6,2.0,3.0,7.9
2.0,PG,Jalen Benjamin,JR,-10,160,UAB,Mount St. Mary's,2020-21,UAB,CUSA,29,610,14.4,0.496,0.46299999999999997,0.9,5.9,3.3,13.7,2.1,0.0,11.5,25.1,251,101.9,93.7,0.9,1.3,2.2,1.2,-0.2,1.0,21.0,3.0,8.5,1.1,2.8,1.9,5.7,1.4,1.8,0.2,1.1,1.2,1.6,0.8,0.0,1.2,1.1,9.2
2.0,PG,Jalen Benjamin,JR,-10,160,UAB,Mount St. Mary's,2021-22,Mount St. Mary's,NEC,29,879,16.6,0.524,0.475,1.1,8.8,4.9,28.0,1.6,0.4,16.2,26.3,387,105.1,104.1,1.7,1.0,2.6,0.5,-1.9,-1.4,30.3,4.4,11.1,2.6,6.3,1.8,4.8,2.7,3.3,0.3,2.2,2.5,4.0,0.8,0.1,2.4,1.4,13.3
2.0,PF,Ameer Bennett,SR,6-8,220,Delaware State,Florida Tech,2020-21,Delaware State,MEAC,19,358,9.0,0.46399999999999997,0.41100000000000003,6.7,15.0,10.7,6.9,1.2,2.3,19.3,15.9,98,90.5,112.3,0.0,0.1,0.1,-4.7,-3.1,-7.8,18.8,1.6,4.4,1.3,2.9,0.4,1.5,1.3,1.8,1.3,2.6,3.8,0.7,0.4,0.4,1.3,2.0,4.9
2.0,SG,Khaleem Bennett,RS JR,6-4,200,Central Arkansas,Western Texas College,2020-21,Central Arkansas,Southland,21,513,10.2,0.498,0.447,7.3,9.9,8.6,8.8,1.4,1.8,22.1,21.9,184,90.4,111.7,0.0,0.2,0.2,-3.7,-2.8,-6.5,24.4,3.0,6.8,3.0,6.1,0.0,0.6,2.7,4.2,1.6,2.2,3.8,1.1,0.6,0.4,2.5,2.7,8.7
2.0,PG,T.J. Berger,RS FR,6-4,185,Georgetown,San Diego,2021-22,San Diego,WCC,31,485,5.7,0.46,0.449,1.2,9.4,5.3,6.1,1.5,0.4,16.9,13.3,90,87.1,103.1,-0.1,0.6,0.5,-4.6,0.6,-4.1,15.6,1.1,3.2,0.5,1.2,0.6,1.9,0.2,0.4,0.2,1.3,1.5,0.5,0.4,0.1,0.7,1.2,3.1
2.0,SG,Rylan Bergersen,SR,6-6,210,Central Arkansas,Eastern Washington,2021-22,Eastern Washington,Big Sky,34,1103,19.2,0.585,0.53,4.1,12.3,8.3,25.2,2.0,1.9,15.8,20.4,485,118.0,105.1,3.1,1.1,4.3,1.8,0.2,1.9,32.4,4.3,8.8,3.5,6.2,0.8,2.6,3.8,5.1,1.1,3.6,4.8,4.3,1.1,0.5,2.1,2.9,13.2
2.0,SG,Rylan Bergersen,SR,6-6,210,Central Arkansas,Eastern Washington,2020-21,Central Arkansas,Southland,23,795,19.1,0.5429999999999999,0.502,2.1,10.3,6.3,29.6,2.0,1.2,15.2,25.2,397,109.2,110.7,1.9,0.3,2.3,2.5,-1.9,0.6,34.6,5.5,12.7,3.9,7.8,1.7,4.9,4.2,6.1,0.7,3.3,4.0,4.8,1.3,0.4,2.8,2.2,16.9
2.0,SG,Nolan Bertain,SR,6-4,185,Texas A&M–Corpus Christi,Idaho,2020-21,Texas A&M-Corpus Christi,Southland,24,662,12.9,0.629,0.59,1.0,8.4,4.7,7.4,1.6,1.3,11.5,13.9,176,117.6,104.8,1.2,0.7,1.8,0.1,-1.6,-1.4,27.6,2.5,6.0,0.5,1.4,2.0,4.6,1.4,1.6,0.3,2.0,2.3,1.0,0.8,0.3,0.9,1.6,8.5
2.0,PG,Lamont Berzat,SR,5-6,155,New Orleans,Mississippi College,2020-21,New Orleans,Southland,25,528,8.5,0.475,0.436,2.3,9.1,5.8,18.3,1.9,0.0,21.2,16.6,153,93.8,105.3,0.2,0.5,0.7,-2.9,-1.4,-4.2,21.1,1.8,5.3,0.8,1.8,1.0,3.5,0.9,1.1,0.4,1.8,2.2,2.4,0.8,0.0,1.6,2.1,5.5
3.3,PG,Braxton Beverly,SR,-10,185,NC State,Eastern Kentucky,2020-21,NC State,ACC,23,587,13.5,0.585,0.562,0.8,4.7,2.8,17.7,2.5,0.2,15.8,14.4,168,116.6,107.2,1.1,0.5,1.6,1.6,1.1,2.7,25.5,2.3,5.3,0.9,1.8,1.4,3.5,1.1,1.6,0.2,1.0,1.2,2.6,1.1,0.0,1.1,1.7,7.0
2.0,PG,Tai Bibbs,SR,6-3,190,Columbia,Howard,2021-22,Howard,MEAC,29,801,11.5,0.49700000000000005,0.451,4.4,8.2,6.3,11.2,1.8,0.6,10.5,16.4,249,107.5,99.8,1.1,1.2,2.3,-1.5,-1.2,-2.7,27.6,2.9,7.4,2.0,4.4,0.9,3.0,1.7,2.2,1.1,2.0,3.1,1.7,0.9,0.2,1.0,2.3,8.4
2.0,SF,T.J. Bickerstaff,JR,6-9,220,Drexel,Boston College,2021-22,Boston College,ACC,27,670,16.2,0.47200000000000003,0.42200000000000004,11.4,24.4,17.6,11.3,1.8,2.7,14.2,17.1,205,104.8,101.1,0.9,0.9,1.8,1.7,1.5,3.2,24.8,2.2,5.7,1.9,4.5,0.3,1.1,1.8,2.7,2.5,4.7,7.2,1.4,0.7,0.6,1.1,2.1,6.6
2.0,SF,T.J. Bickerstaff,JR,6-9,220,Drexel,Boston College,2020-21,Drexel,CAA,20,486,19.7,0.578,0.523,8.3,17.9,13.3,11.9,1.6,1.5,16.1,23.1,200,110.8,102.0,1.2,0.6,1.8,0.3,-0.6,-0.2,24.3,3.9,7.5,3.7,6.4,0.2,1.1,2.4,2.8,1.6,3.6,5.2,1.4,0.7,0.4,1.7,2.1,10.2
2.0,SF,Christian Bishop,SR,6-7,220,Creighton,Texas,2020-21,Creighton,Big East,31,725,24.9,0.6659999999999999,0.684,7.8,21.8,15.1,10.0,1.7,4.8,16.8,21.9,316,118.4,93.9,2.2,1.5,3.7,3.6,3.7,7.3,23.4,4.5,6.7,4.5,6.5,0.0,0.1,1.9,3.4,1.5,4.8,6.4,1.2,0.7,1.0,1.7,2.7,11.0
2.0,SF,Christian Bishop,SR,6-7,220,Creighton,Texas,2021-22,Texas,Big 12,34,679,22.1,0.628,0.607,15.1,19.4,17.2,7.8,1.5,5.5,18.5,18.3,248,119.2,92.5,1.8,1.5,3.3,3.7,2.9,6.6,20.0,2.6,4.4,2.6,4.2,0.1,0.2,1.6,2.4,2.5,3.1,5.6,0.7,0.5,0.9,1.3,2.1,7.0
2.0,SG,Kenan Blackshear,JR,6-6,215,Florida Atlantic,Nevada,2021-22,Nevada,MWC,31,882,12.0,0.515,0.469,2.3,15.8,9.2,17.0,2.5,1.5,19.3,17.1,266,98.5,103.3,0.6,1.1,1.7,-1.0,1.8,0.8,28.5,2.7,6.7,1.8,4.0,0.9,2.6,1.8,2.4,0.5,4.0,4.5,2.7,1.3,0.4,1.9,2.9,8.1
2.0,SG,Kenan Blackshear,JR,6-6,215,Florida Atlantic,Nevada,2020-21,Florida Atlantic,CUSA,23,549,17.9,0.579,0.527,6.0,13.9,9.9,12.6,3.5,0.4,19.4,20.4,218,110.7,92.8,1.2,1.2,2.4,-0.5,1.3,0.8,23.9,3.0,6.5,2.1,3.8,0.9,2.7,2.6,3.4,1.3,3.0,4.3,1.7,1.5,0.1,2.0,2.7,9.4
2.0,SG,Quavon Blackwood,RS JR,6-0,198,Mississippi Valley State,Bethune–Cookman,2020-21,Mississippi Valley State,SWAC,19,242,1.5,0.47600000000000003,0.43799999999999994,0.4,6.6,3.5,18.8,1.3,0.0,47.8,10.7,34,64.6,122.7,-0.3,-0.2,-0.5,-9.2,-5.0,-14.2,12.7,0.5,1.3,0.3,0.8,0.2,0.5,0.3,0.4,0.1,0.8,0.8,1.1,0.3,0.0,1.3,0.7,1.4
2.0,PF,Scott Blakney,SR,6-8,235,Idaho,Montana,2020-21,Idaho,Big Sky,22,453,17.1,0.626,0.591,6.2,12.0,9.2,7.1,0.8,0.5,19.6,27.9,203,102.9,115.9,0.8,0.0,0.7,-2.0,-3.4,-5.4,20.6,4.3,7.2,4.3,7.2,0.0,0.0,2.2,2.8,1.0,2.0,3.0,0.5,0.3,0.1,2.1,3.5,10.7
2.0,PF,Scott Blakney,SR,6-8,235,Idaho,Montana,2021-22,Montana,Big Sky,25,265,15.2,0.6779999999999999,0.667,7.1,15.4,11.3,0.8,0.9,2.1,19.7,17.6,84,112.3,101.4,0.5,0.4,0.8,-3.9,-2.4,-6.3,10.6,1.5,2.3,1.5,2.3,0.0,0.0,0.7,1.0,0.6,1.3,1.9,0.0,0.2,0.2,0.7,1.3,3.8
2.0,SG,Xavier Bledson,RS JR,6-6,215,Lincoln Memorial,Indiana State,2021-22,Indiana State,MVC,26,657,14.5,0.5589999999999999,0.483,3.9,10.8,7.5,29.7,2.3,0.2,26.4,23.2,278,99.4,103.6,0.7,0.8,1.5,-1.3,-0.8,-2.0,25.3,2.9,6.8,2.2,4.8,0.7,2.0,2.5,2.8,0.8,2.4,3.2,3.7,1.0,0.0,2.9,2.3,9.1
2.0,SG,Heru Bligen,JR,6-3,190,Longwood,Garden City Community College,2020-21,Longwood,Big South,24,523,11.6,0.436,0.397,6.7,8.6,7.6,12.6,2.3,1.0,14.4,20.3,163,93.2,104.5,0.2,0.5,0.7,-2.6,-0.6,-3.2,21.8,2.3,6.0,2.1,5.4,0.2,0.7,1.5,2.4,1.3,1.5,2.8,1.3,0.8,0.2,1.2,1.5,6.3
2.0,SF,Jimmy Boeheim,SR,6-8,225,Cornell,Syracuse,2021-22,Syracuse,ACC,33,1146,17.0,0.532,0.513,6.4,13.1,9.8,8.6,1.5,0.3,9.2,20.7,435,112.0,111.7,2.4,0.5,2.9,3.2,-0.4,2.8,34.7,5.3,11.5,4.2,8.6,1.1,2.9,2.0,3.1,2.0,4.2,6.2,1.6,0.9,0.1,1.3,1.7,13.7
2.0,SF,Jake Boggs,JR,6-7,200,UNCW,South Florida,2020-21,UNC Wilmington,CAA,17,435,18.2,0.604,0.5720000000000001,5.0,13.6,9.2,4.5,1.2,3.4,8.2,18.1,159,122.7,105.9,1.2,0.4,1.6,1.2,-1.4,-0.2,25.6,3.5,7.4,2.0,4.0,1.5,3.4,1.9,2.5,1.1,2.8,3.9,0.6,0.5,0.9,0.8,2.7,10.3
2.0,SF,Jake Boggs,JR,6-7,200,UNCW,South Florida,2021-22,South Florida,AAC,28,382,8.6,0.40399999999999997,0.396,6.0,13.1,9.3,4.6,1.3,4.3,11.4,16.6,85,85.6,101.2,-0.1,0.5,0.4,-2.3,0.6,-1.7,13.6,1.2,3.8,0.6,1.6,0.6,2.1,0.1,0.2,0.8,1.5,2.3,0.3,0.3,0.5,0.5,1.0,3.1
2.0,SF,Naz Bohannon,SR,6-6,232,Youngstown State,Clemson,2021-22,Clemson,ACC,33,701,14.3,0.547,0.529,8.2,14.5,11.4,15.3,1.2,0.5,18.8,16.2,215,108.2,105.6,1.1,0.7,1.7,1.3,0.6,1.8,21.2,2.5,4.7,2.5,4.7,0.0,0.1,0.7,1.1,1.4,2.6,4.1,1.7,0.4,0.1,1.2,1.3,5.7
2.0,SF,Naz Bohannon,SR,6-6,232,Youngstown State,Clemson,2020-21,Youngstown State,Horizon,25,822,22.8,0.542,0.528,9.6,19.3,14.1,21.6,1.2,0.1,14.6,26.5,416,110.1,104.5,2.3,0.9,3.1,2.6,-2.0,0.6,32.9,6.9,13.1,6.8,12.8,0.0,0.2,2.7,4.5,3.0,5.2,8.2,3.2,0.7,0.0,2.6,2.2,16.5
2.0,C,Moses Bol,RSSR,7-1,225,UCF,Milwaukee,2021-22,Milwaukee,Horizon,25,302,13.3,0.6609999999999999,0.667,11.5,19.7,15.8,3.1,1.2,7.0,30.1,8.0,54,113.4,100.8,0.3,0.4,0.7,-3.1,1.0,-2.1,12.1,0.6,1.0,0.6,1.0,0.0,0.0,0.4,0.7,1.2,2.3,3.5,0.2,0.2,0.8,0.6,1.5,1.7
3.5,PG,Rasir Bolton,SR,6-3,185,Iowa State,Gonzaga,2021-22,Gonzaga,WCC,32,873,16.3,0.6559999999999999,0.633,1.1,7.6,4.7,12.4,1.1,0.1,13.0,17.3,329,125.3,97.1,2.4,1.6,4.0,4.3,2.0,6.3,27.3,3.8,7.7,1.8,3.3,2.0,4.3,1.5,1.9,0.3,2.2,2.4,2.3,0.6,0.0,1.3,1.9,11.2
3.5,PG,Rasir Bolton,SR,6-3,185,Iowa State,Gonzaga,2020-21,Iowa State,Big 12,21,694,18.4,0.5539999999999999,0.502,1.5,15.3,8.3,26.4,2.2,0.4,18.8,26.4,327,102.4,109.4,1.2,0.4,1.6,2.4,0.7,3.1,33.0,5.6,12.1,4.5,8.8,1.0,3.3,3.3,4.0,0.4,4.3,4.8,3.9,1.3,0.1,3.2,2.5,15.5
2.0,PG,Dale Bonner,RS JR,6-2,170,Fairmont State,Baylor,2021-22,Baylor,Big 12,31,535,8.7,0.433,0.38799999999999996,3.8,4.2,4.0,13.7,2.9,0.4,17.8,12.4,116,99.8,97.8,0.3,0.9,1.2,-0.8,3.8,3.1,17.3,1.1,3.2,0.7,1.5,0.3,1.7,0.6,0.9,0.6,0.6,1.2,1.5,0.9,0.1,0.8,1.1,3.1
2.0,PG,Eric Boone,SR,6-2,190,Georgia Southern,North Carolina Central,2021-22,North Carolina Central,MEAC,29,806,17.0,0.49700000000000005,0.43700000000000006,5.6,14.2,9.9,24.5,5.0,2.1,24.1,22.4,320,96.3,90.7,0.6,1.9,2.5,-0.9,1.5,0.6,27.8,3.1,7.7,2.7,6.0,0.4,1.7,3.0,4.4,1.3,3.3,4.7,3.6,2.4,0.4,3.1,2.1,9.7
2.0,PG,Eric Boone,SR,6-2,190,Georgia Southern,North Carolina Central,2020-21,Georgia Southern,Sun Belt,24,646,18.2,0.51,0.48200000000000004,2.5,12.8,7.6,22.8,4.8,0.4,18.3,24.7,269,100.5,93.2,0.9,1.4,2.3,-1.1,0.9,-0.2,26.9,3.7,9.2,2.3,5.1,1.5,4.1,2.1,3.3,0.6,3.0,3.5,3.1,2.2,0.1,2.4,1.9,11.0
2.0,PG,Jadin Booth,SO,6-2,180,Omaha,Florida Southern,2020-21,Omaha,Summit,20,356,7.9,0.425,0.376,1.5,6.1,3.8,12.5,2.0,0.3,11.9,18.7,103,89.0,112.1,0.0,0.1,0.1,-3.4,-1.5,-5.0,17.8,1.6,5.3,0.7,2.2,0.9,3.1,1.1,1.5,0.3,1.0,1.2,1.2,0.7,0.1,0.8,1.8,5.1
4.0,SF,Ryan Boyce,RS JR,6-7,210,Georgia State,Henderson State,2020-21,Georgia State,Sun Belt,21,327,13.4,0.603,0.585,7.2,9.2,8.2,5.2,0.3,2.8,13.5,15.5,101,117.1,106.6,0.7,0.3,0.9,-1.8,-1.4,-3.2,15.6,2.0,3.9,1.4,2.4,0.6,1.5,0.6,0.8,1.0,1.3,2.3,0.5,0.1,0.4,0.7,2.0,5.1
3.0,SG,Dedric Boyd,RSSR,6-4,185,Illinois State,Tennessee State,2021-22,Tennessee State,OVC,32,707,14.0,0.515,0.502,1.3,12.9,7.1,7.4,1.4,0.3,8.7,23.4,268,104.4,104.4,1.0,0.8,1.8,0.6,-2.4,-1.8,22.1,3.7,9.1,1.8,3.7,1.8,5.4,0.6,0.7,0.3,2.4,2.7,0.8,0.5,0.1,0.9,1.3,9.8
3.0,SG,Dedric Boyd,RSSR,6-4,185,Illinois State,Tennessee State,2020-21,Illinois State,MVC,24,376,13.9,0.502,0.484,1.6,8.0,4.9,11.0,1.7,0.3,9.2,25.0,153,100.0,108.7,0.5,0.2,0.7,-1.4,-2.5,-3.8,15.7,2.5,6.4,1.4,2.9,1.1,3.5,0.8,1.3,0.2,1.1,1.3,0.9,0.5,0.0,0.7,1.3,7.0
