Rk,Player,Class,Season,Pos,School,Conf,G,MP,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1514,Miryne Thomas,SR,2021-22,F,Ball State,MAC,30,786,26.2,3.8,9.0,1.9,3.9,1.8,5.0,1.9,2.9,1.1,3.8,4.9,1.9,0.6,0.6,2.7,3.1,11.3
1515,Jase Townsend,SR,2021-22,G,San Diego,WCC,24,687,28.6,3.9,10.2,2.8,7.0,1.2,3.2,2.3,2.7,0.2,2.5,2.8,2.0,0.6,0.1,1.8,2.1,11.3
1516,Brenden Tucker,JR,2021-22,G,College of Charleston,CAA,32,732,22.9,4.1,9.5,2.7,5.8,1.4,3.7,1.7,2.5,0.5,2.0,2.4,1.2,0.9,0.2,1.8,2.2,11.3
1517,Cason Wallace,FR,2022-23,G,Kentucky,SEC,18,547,30.4,4.3,9.1,2.4,4.7,1.8,4.4,0.9,1.6,1.0,2.4,3.4,3.7,2.0,0.3,1.7,2.5,11.3
1518,Roti Ware,SR,2021-22,G,Stephen F. Austin,WAC,10,308,30.8,4.2,10.2,3.1,7.6,1.1,2.6,1.8,2.6,0.3,2.8,3.1,2.6,1.2,0.2,1.4,1.5,11.3
1519,Charlie Yoder,SO,2022-23,G,Incarnate Word,Southland,7,157,22.4,4.0,9.9,3.1,6.9,0.9,3.0,2.4,3.1,1.7,1.7,3.4,1.0,0.7,0.4,1.6,1.4,11.3
1520,Rashaun Agee,JR,2022-23,F,Bowling Green State,MAC,18,350,19.4,4.1,7.8,3.9,6.7,0.2,1.2,2.7,4.2,1.8,4.8,6.6,0.7,0.5,1.5,1.3,3.0,11.2
1521,Ezekiel Alley,SR,2021-22,G,Portland State,Big Sky,31,797,25.7,4.4,10.0,3.3,6.6,1.0,3.4,1.5,2.1,0.7,2.8,3.5,2.5,1.3,0.3,1.8,2.5,11.2
1522,Roddie Anderson,FR,2022-23,G,UC San Diego,Big West,19,570,30.0,4.4,11.3,3.7,9.0,0.7,2.3,1.7,2.5,0.2,2.8,3.0,3.4,1.2,0.3,2.8,2.5,11.2
1523,Trevante Anderson,SR,2022-23,G,Illinois-Chicago,MVC,19,589,31.0,2.9,9.3,1.5,4.4,1.4,4.8,3.8,5.3,0.5,2.7,3.2,3.4,0.7,0.1,2.8,1.9,11.2
1524,Dawson Baker,SO,2021-22,G,UC Irvine,Big West,19,507,26.7,4.1,9.7,3.1,6.7,1.0,2.9,2.1,2.7,0.4,1.9,2.3,1.2,0.7,0.2,1.9,1.6,11.2
1525,Coleton Benson,FR,2022-23,G,Army,Patriot,20,514,25.7,3.4,7.5,1.3,2.1,2.1,5.4,2.4,3.0,0.2,2.2,2.4,1.6,0.5,0.1,1.9,1.9,11.2
1526,Rasir Bolton,SR,2021-22,G,Gonzaga,WCC,32,873,27.3,3.8,7.7,1.8,3.3,2.0,4.3,1.5,1.9,0.3,2.2,2.4,2.3,0.6,0.0,1.3,1.9,11.2
1527,Kyree Brown,JR,2022-23,G,New Hampshire,AEC,14,411,29.4,3.4,8.9,2.1,4.9,1.4,4.0,3.0,3.6,0.1,2.1,2.2,3.9,0.6,0.1,2.0,2.4,11.2
1528,Paul Bruns,SO,2022-23,G,South Dakota,Summit,18,443,24.6,3.9,8.9,2.4,4.7,1.6,4.2,1.7,2.0,0.7,3.3,3.9,0.9,0.5,0.2,1.2,1.4,11.2
1529,Bryson Etienne,SR,2022-23,G,Southern,SWAC,17,423,24.9,4.0,9.7,1.9,4.6,2.1,5.1,1.2,1.7,0.5,2.7,3.2,2.3,1.5,0.1,1.6,2.4,11.2
1530,Kenyon Giles,FR,2022-23,G,Radford,Big South,20,475,23.8,4.1,9.2,2.4,5.0,1.7,4.2,1.3,1.6,0.3,1.2,1.4,1.4,1.2,0.1,1.2,1.1,11.2
1531,Patrick Good,SR,2021-22,G,Winthrop,Big South,30,778,25.9,3.4,7.3,0.7,1.1,2.6,6.2,1.9,2.3,0.3,3.0,3.3,0.7,1.3,0.0,0.9,1.4,11.2
1532,Deantoni Gordon,SR,2022-23,F,Little Rock,OVC,20,593,29.7,4.5,9.3,4.3,8.5,0.2,0.8,2.0,2.7,2.0,3.5,5.5,0.9,1.0,0.5,1.6,3.5,11.2
1533,Devin Gordon,FR,2021-22,G,Mississippi Valley State,SWAC,20,494,24.7,3.9,10.1,1.9,4.1,2.1,6.0,1.4,2.1,0.8,2.1,2.9,0.6,0.5,0.2,1.4,2.5,11.2
1534,Armon Harried,JR,2021-22,G,Canisius,MAAC,32,955,29.8,3.9,11.3,2.9,7.7,1.0,3.6,2.3,3.8,1.2,3.3,4.5,1.5,1.0,0.6,1.4,2.4,11.2
1535,Kai Huntsberry,SR,2022-23,G,North Texas,CUSA,20,623,31.2,3.9,11.1,2.6,6.4,1.3,4.7,2.3,3.0,0.7,2.0,2.7,2.7,0.8,0.1,2.0,2.4,11.2
1536,Andrew Jones,SR,2021-22,G,Texas,Big 12,33,868,26.3,3.9,9.5,2.2,4.2,1.7,5.3,1.7,2.1,0.2,2.6,2.8,1.6,1.2,0.2,1.2,1.5,11.2
1537,Taje' Kelly,SO,2022-23,F,Charleston Southern,Big South,18,462,25.7,4.4,7.9,4.4,7.9,0.0,0.1,2.3,3.3,2.2,3.2,5.4,1.1,0.3,0.3,1.8,2.1,11.2
1538,Maks Klanjscek,JR,2022-23,G,Houston Christian,Southland,19,594,31.3,4.2,10.5,2.5,5.4,1.6,5.1,1.2,1.9,0.8,2.4,3.2,2.7,1.1,0.0,2.4,2.1,11.2
1539,Jabe Mullins,JR,2022-23,G,Washington State,Pac-12,16,421,26.3,3.8,8.0,1.3,2.8,2.5,5.2,1.1,1.1,0.2,2.4,2.6,1.6,0.4,0.1,1.1,1.3,11.2
1540,Jaylen Murray,SO,2022-23,G,Saint Peter's,MAAC,15,329,21.9,3.9,10.9,2.5,6.8,1.5,4.1,1.9,2.1,0.6,1.9,2.5,2.6,0.7,0.0,1.9,1.9,11.2
1541,Ryan Nembhard,SO,2022-23,G,Creighton,Big East,19,610,32.1,4.0,10.1,2.7,5.9,1.3,4.2,1.9,2.3,0.3,3.0,3.3,5.3,0.5,0.1,1.8,1.6,11.2
1542,Josh Nickelberry,JR,2021-22,G,La Salle,A-10,29,734,25.3,4.0,9.8,1.9,4.0,2.1,5.8,1.1,1.5,0.3,2.4,2.8,0.8,0.3,0.0,1.1,1.7,11.2
1543,Jacob Ognacevic,FR,2021-22,F,Lipscomb,A-Sun,32,609,19.0,3.8,6.8,2.8,4.9,0.9,2.0,2.8,3.6,1.4,2.6,4.0,0.3,0.2,0.4,1.0,0.8,11.2
1544,B.J. Omot,FR,2022-23,F,North Dakota,Summit,20,578,28.9,3.9,9.8,2.6,5.9,1.3,3.9,2.3,3.2,0.9,2.2,3.1,1.1,0.5,0.8,1.2,1.6,11.2
1545,Koreem Ozier,JR,2021-22,G,Louisiana-Monroe,Sun Belt,28,904,32.3,3.9,9.2,2.3,4.9,1.6,4.3,1.9,2.5,0.7,3.6,4.3,2.3,1.2,0.3,2.1,3.2,11.2
1546,Dylan Penn,SR,2022-23,G,Vermont,AEC,19,495,26.1,4.3,9.2,4.0,7.6,0.3,1.6,2.3,2.8,0.4,2.8,3.3,1.7,0.6,0.2,1.8,1.4,11.2
1547,Javonte Perkins,SR,2022-23,G,Saint Louis,A-10,19,405,21.3,4.1,9.7,2.3,4.6,1.7,5.1,1.3,1.8,0.3,1.8,2.2,0.4,0.4,0.2,0.6,1.6,11.2
1548,Donte Powers,SR,2022-23,G,Sam Houston State,WAC,19,462,24.3,3.7,8.5,1.5,3.4,2.2,5.1,1.7,2.3,0.2,2.5,2.7,1.3,0.7,0.2,1.1,1.7,11.2
1549,Joseph Reece,JR,2021-22,F,Bowling Green State,MAC,23,436,19.0,4.0,7.6,3.9,7.2,0.2,0.4,3.0,4.2,1.9,3.3,5.1,0.7,1.0,0.4,1.2,2.5,11.2
1550,D'Rell Roberts,SR,2021-22,G,Prairie View,SWAC,17,358,21.1,3.1,9.2,1.9,5.2,1.2,3.9,3.8,4.9,0.6,1.8,2.4,1.8,0.8,0.1,3.1,2.8,11.2
1551,Justin Roberts,SR,2021-22,G,Georgia State,Sun Belt,28,775,27.7,3.8,9.9,2.1,5.3,1.7,4.7,1.9,2.5,1.0,2.3,3.2,2.6,1.4,0.1,2.1,1.6,11.2
1552,DImingus Stevens,JR,2022-23,G,Florida A&M,SWAC,9,125,13.9,3.7,7.8,1.1,2.8,2.6,5.0,1.3,1.7,0.8,0.6,1.3,0.3,0.4,0.1,1.3,1.7,11.2
1553,Touko Tainamo,SO,2022-23,F,Denver,Summit,20,545,27.3,4.3,7.6,3.9,6.5,0.5,1.1,2.2,3.1,1.7,3.7,5.4,0.8,0.6,0.3,1.3,2.0,11.2
1554,Myles Thompson,SR,2021-22,F,Saint Francis (PA),NEC,21,534,25.4,4.4,10.0,3.1,6.9,1.3,3.1,1.2,1.8,1.1,2.5,3.6,1.0,0.5,0.1,1.5,1.3,11.2
1555,Chad Venning,SO,2022-23,F,St. Bonaventure,A-10,19,511,26.9,4.6,8.6,4.6,8.6,0.0,0.1,1.9,3.0,2.1,3.4,5.5,0.7,0.4,1.4,1.8,3.2,11.2
1556,Sam Vinson,FR,2021-22,G,Northern Kentucky,Horizon,32,1051,32.8,3.8,9.7,2.3,5.2,1.6,4.4,2.0,2.9,0.8,3.5,4.3,3.4,2.1,0.3,2.4,2.9,11.2
1557,Mark Williams,SO,2021-22,C,Duke,ACC,39,922,23.6,4.9,6.8,4.9,6.8,0.0,0.0,1.4,2.0,2.6,4.8,7.4,0.9,0.5,2.8,0.9,2.1,11.2
1558,Jeameril Wilson,SR,2021-22,F,Lehigh,Patriot,32,900,28.1,4.4,8.4,3.3,5.7,1.2,2.8,1.1,1.7,0.6,4.2,4.8,2.1,0.3,0.8,2.4,1.9,11.2
1559,KJ Adams,SO,2022-23,F,Kansas,Big 12,18,485,26.9,4.6,6.9,4.6,6.8,0.0,0.1,1.8,3.2,2.6,1.9,4.4,2.0,1.1,1.0,1.7,3.1,11.1
1560,Keeshawn Barthelemy,SO,2021-22,G,Colorado,Pac-12,33,853,25.8,3.7,8.9,2.4,5.1,1.3,3.8,2.3,2.8,0.4,2.0,2.4,2.4,0.6,0.2,1.3,1.1,11.1
1561,Taj Benning,SR,2021-22,G,Fairfield,MAAC,33,1096,33.2,3.6,9.5,2.4,5.7,1.2,3.8,2.6,3.1,0.6,3.6,4.3,2.2,0.5,0.4,1.3,2.2,11.1
1562,Devontae Blanton,FR,2021-22,F,Eastern Kentucky,A-Sun,29,821,28.3,4.1,9.3,3.3,7.3,0.8,2.0,2.1,2.6,1.9,4.3,6.3,2.9,1.2,0.2,1.6,1.9,11.1
1563,Dalonte Brown,SR,2021-22,F,Miami (OH),MAC,27,676,25.0,4.0,9.0,2.3,4.3,1.7,4.7,1.5,2.0,1.3,4.7,6.0,1.0,0.5,0.4,1.1,1.4,11.1
1564,Hayden Brown,SR,2022-23,F,South Carolina,SEC,17,509,29.9,4.1,9.6,3.3,6.1,0.8,3.5,2.2,3.2,1.2,3.7,4.9,1.1,0.9,0.6,1.9,3.5,11.1
1565,Luke Brown,SO,2022-23,G,Stetson,A-Sun,16,382,23.9,3.9,8.1,1.5,3.3,2.4,4.9,0.8,0.9,0.4,1.1,1.5,1.4,0.3,0.0,1.5,1.0,11.1
1566,John Buggs,SO,2022-23,G,UTSA,CUSA,20,636,31.8,3.6,9.6,1.1,3.1,2.6,6.5,1.3,1.6,0.4,1.8,2.2,1.0,0.4,0.1,1.9,1.9,11.1
1567,Darius Burford,JR,2022-23,G,Illinois State,MVC,20,560,28.0,4.1,9.0,3.5,6.9,0.6,2.2,2.3,2.8,0.7,3.3,4.0,2.3,1.1,0.3,2.4,2.8,11.1
1568,Cam Burrell,SR,2022-23,F,Lindenwood,OVC,20,578,28.9,4.6,8.9,4.2,7.7,0.4,1.3,1.6,2.2,2.3,3.5,5.7,1.5,1.5,1.6,1.8,2.5,11.1
1569,Chico Carter,SR,2022-23,G,South Carolina,SEC,17,541,31.8,4.1,8.5,2.0,4.1,2.1,4.4,0.7,1.2,0.5,1.5,2.1,1.8,0.7,0.1,1.5,1.6,11.1
1570,Yuri Collins,SO,2021-22,G,Saint Louis,A-10,34,1124,33.1,4.0,8.8,3.4,7.1,0.6,1.7,2.6,3.2,0.2,3.9,4.1,7.9,1.9,0.2,4.1,2.6,11.1
1571,Amari Davis,SR,2022-23,G,Wright State,Horizon,20,504,25.2,4.6,10.4,4.6,9.8,0.1,0.6,1.9,2.3,0.6,3.3,3.9,1.3,1.0,0.3,1.1,2.6,11.1
1572,Duke Deen,JR,2022-23,G,Bradley,MVC,20,550,27.5,3.9,9.4,1.5,3.1,2.4,6.3,1.1,1.5,0.2,2.1,2.3,2.9,1.1,0.1,2.3,2.4,11.1
1573,Omar El-Sheikh,SR,2022-23,F,Arkansas State,Sun Belt,20,524,26.2,4.2,8.1,4.1,7.7,0.1,0.4,2.7,4.7,3.0,6.5,9.5,0.5,1.2,0.7,2.4,2.8,11.1
1574,Phlandrous Fleming,SR,2021-22,G,Florida,SEC,34,935,27.5,3.6,9.4,2.4,5.4,1.2,4.0,2.7,3.4,1.9,2.5,4.4,2.1,1.5,0.7,1.7,1.7,11.1
1575,Armaan Franklin,JR,2021-22,G,Virginia,ACC,35,1034,29.5,4.0,10.2,2.5,5.1,1.5,5.1,1.6,2.1,0.3,2.5,2.8,1.4,1.0,0.3,1.2,2.0,11.1
1576,Zion Griffin,SR,2021-22,F,Illinois-Chicago,Horizon,28,766,27.4,4.1,8.0,2.9,4.3,1.2,3.7,1.8,2.8,1.8,2.2,4.0,1.1,0.7,0.6,1.0,2.2,11.1
1577,R.J. Gunn,SR,2022-23,F,Duquesne,A-10,9,209,23.2,3.8,8.6,1.2,3.0,2.6,5.6,1.0,1.3,1.0,3.0,4.0,1.0,0.7,0.6,0.8,1.8,11.1
1578,Harrison Henderson,SR,2021-22,F,Central Michigan,MAC,30,697,23.2,3.6,9.0,2.5,6.0,1.0,3.0,2.9,4.2,1.4,3.4,4.8,0.8,0.6,0.4,1.7,3.0,11.1
1579,Kamaka Hepa,SR,2022-23,F,Hawaii,Big West,19,622,32.7,4.1,9.7,2.1,4.5,2.0,5.2,0.9,1.2,1.6,5.5,7.1,1.7,0.6,1.1,1.7,2.5,11.1
1580,Ja'Heim Hudson,SO,2022-23,F,Georgia State,Sun Belt,19,522,27.5,4.2,8.7,3.4,6.2,0.8,2.5,1.9,2.5,2.4,5.0,7.4,0.9,1.0,1.0,2.1,2.3,11.1
1581,Tyson Jackson,JR,2022-23,F,New Orleans,Southland,17,463,27.2,4.5,7.2,4.4,7.0,0.1,0.2,2.0,3.9,1.0,3.8,4.8,1.0,0.4,0.1,2.6,2.4,11.1
1582,Mervin James,SO,2021-22,F,Rider,MAAC,33,798,24.2,4.3,9.3,3.9,8.2,0.4,1.1,2.1,2.7,2.0,2.9,5.0,0.9,0.7,0.6,1.7,3.5,11.1
1583,Maxwell Land,SO,2021-22,G,Saint Francis (PA),NEC,30,1018,33.9,4.1,10.7,2.3,5.4,1.7,5.3,1.2,1.6,0.9,3.3,4.2,1.6,0.8,0.2,1.4,1.4,11.1
1584,Malevy Leons,SR,2022-23,F,Bradley,MVC,20,585,29.3,3.9,8.0,2.5,4.4,1.4,3.7,2.0,2.4,2.1,4.0,6.0,1.1,1.7,1.7,1.5,2.1,11.1
1585,Justin McCall,SR,2021-22,G,Cal State Bakersfield,Big West,28,726,25.9,4.3,8.8,4.3,8.4,0.1,0.4,2.4,3.3,1.5,2.9,4.4,0.8,0.5,0.3,1.5,2.0,11.1
1586,Cade Meyer,SO,2022-23,F,Green Bay,Horizon,20,545,27.3,4.3,7.5,4.1,6.6,0.3,0.9,2.2,3.2,1.1,2.9,4.0,0.8,0.4,0.7,2.1,2.2,11.1
1587,Tyler Moffe,SR,2021-22,G,The Citadel,Southern,31,902,29.1,4.1,10.1,2.3,5.3,1.8,4.9,1.1,1.7,0.7,2.5,3.2,4.0,0.3,0.2,2.2,1.7,11.1
1588,Keondre Montgomery,SO,2022-23,G,Alcorn State,SWAC,12,274,22.8,3.3,9.1,1.8,4.3,1.4,4.8,3.2,3.5,1.2,2.9,4.1,0.7,0.8,0.3,1.3,1.4,11.1
1589,J.P. Moorman,SR,2021-22,F,UC Riverside,Big West,12,335,27.9,4.2,10.2,3.0,5.8,1.2,4.3,1.6,2.3,1.8,3.8,5.6,2.1,0.8,0.1,1.9,2.3,11.1
1590,Kassim Nicholson,SR,2021-22,F,Tennessee State,OVC,32,988,30.9,4.6,9.2,4.3,8.0,0.3,1.2,1.7,2.6,2.8,5.6,8.3,1.0,1.0,0.6,1.4,2.3,11.1
1591,Roman Penn,SR,2021-22,G,Drake,MVC,29,843,29.1,4.1,9.3,3.7,7.5,0.4,1.8,2.4,2.9,0.6,2.4,3.0,3.9,1.0,0.1,2.3,2.6,11.1
1592,Javon Pickett,SR,2021-22,G,Missouri,SEC,31,992,32.0,4.3,9.9,3.7,7.5,0.6,2.5,1.9,2.6,0.8,2.3,3.1,1.9,0.9,0.2,1.7,2.5,11.1
1593,Jamille Reynolds,SO,2022-23,F,Temple,AAC,11,240,21.8,4.8,8.0,4.7,7.8,0.1,0.2,1.4,2.1,1.6,4.6,6.3,0.4,0.2,1.1,1.7,2.1,11.1
1594,Shon Robinson,SO,2022-23,F,Austin Peay,A-Sun,10,280,28.0,4.0,7.9,3.3,5.9,0.7,2.0,2.4,3.3,1.2,3.1,4.3,1.5,1.5,0.5,1.9,1.8,11.1
1595,Cormac Ryan,SR,2022-23,G,Notre Dame,ACC,19,637,33.5,3.7,9.1,1.9,4.1,1.8,5.0,1.8,2.2,0.8,3.5,4.4,2.2,1.1,0.5,1.4,2.2,11.1
1596,Jayden Saddler,SR,2021-22,G,Southern,SWAC,31,938,30.3,4.8,10.2,4.8,9.7,0.0,0.5,1.5,2.3,0.9,2.2,3.1,4.2,2.2,0.2,2.2,3.1,11.1
1597,Jermaine Samuels,SR,2021-22,F,Villanova,Big East,38,1126,29.6,3.9,8.3,3.2,5.6,0.8,2.8,2.5,3.2,2.0,4.5,6.5,1.4,0.8,0.7,1.5,2.3,11.1
1598,Andre Screen,JR,2022-23,C,Bucknell,Patriot,18,415,23.1,4.6,7.8,4.6,7.7,0.0,0.1,1.9,3.3,1.6,4.3,5.9,1.9,0.4,1.1,2.2,2.6,11.1
1599,Jackson Stormo,SR,2021-22,C,Siena,MAAC,28,838,29.9,4.5,8.4,4.5,8.2,0.0,0.2,2.1,2.9,2.3,4.5,6.8,1.3,0.4,1.3,1.7,2.9,11.1
1600,Race Thompson,SR,2021-22,F,Indiana,Big Ten,35,997,28.5,4.5,8.4,4.1,6.8,0.4,1.6,1.7,2.5,2.0,5.5,7.5,1.4,1.1,0.7,1.4,2.2,11.1
1601,Nae'Qwan Tomlin,JR,2022-23,F,Kansas State,Big 12,18,523,29.1,4.3,9.4,3.7,7.1,0.6,2.3,1.9,2.8,2.4,3.9,6.3,1.2,1.2,1.2,1.1,2.8,11.1
1602,Shaquille Walters,SR,2021-22,G,Northeastern,CAA,26,882,33.9,3.9,9.5,2.6,5.3,1.3,4.2,1.9,2.7,0.2,4.1,4.3,2.4,0.7,0.2,3.5,2.6,11.1
1603,Brandon Whitney,JR,2022-23,G,Montana,Big Sky,17,502,29.5,4.3,7.9,3.9,6.5,0.4,1.5,2.1,2.7,0.5,1.8,2.4,2.3,0.9,0.1,1.6,2.2,11.1
1604,Deandre Williams,SR,2021-22,F,Memphis,AAC,26,650,25.0,4.4,7.8,4.0,6.6,0.3,1.2,2.0,2.9,2.2,3.5,5.8,1.7,1.3,0.7,2.0,2.9,11.1
1605,Jalen Wilson,SO,2021-22,F,Kansas,Big 12,37,1086,29.4,4.0,8.7,3.2,5.6,0.8,3.1,2.2,3.1,1.6,5.8,7.4,1.8,0.9,0.4,1.3,2.2,11.1
1606,Emmanuel Ansong,SR,2021-22,F,Green Bay,Horizon,28,820,29.3,4.5,8.8,4.1,7.2,0.4,1.6,1.6,2.8,1.9,3.1,5.0,0.6,0.9,0.6,1.7,1.8,11.0
1607,Kris Bankston,SR,2021-22,F,Norfolk State,MEAC,31,849,27.4,4.5,6.4,4.5,6.4,0.0,0.0,2.0,3.7,2.4,4.4,6.8,1.0,0.9,1.2,1.5,2.9,11.0
1608,Xavier Bell,SO,2021-22,G,Drexel,CAA,28,732,26.1,4.5,9.1,3.6,6.6,0.9,2.5,1.1,1.5,0.4,1.0,1.4,1.6,0.4,0.1,1.4,2.2,11.0
1609,Jordan Bohannon,SR,2021-22,G,Iowa,Big Ten,36,968,26.9,3.1,8.1,0.6,1.5,2.5,6.6,2.2,2.5,0.1,1.2,1.3,1.8,0.8,0.0,0.9,1.3,11.0
1610,Elijah Buchanan,SR,2022-23,G,Manhattan,MAAC,5,124,24.8,3.8,9.2,2.2,5.6,1.6,3.6,1.8,2.6,1.4,3.8,5.2,1.8,0.8,0.6,3.2,1.8,11.0
1611,Jared Chatham,SR,2021-22,F,Central Arkansas,A-Sun,31,807,26.0,4.8,9.4,4.6,8.5,0.2,0.9,1.3,1.5,2.0,4.2,6.3,0.8,0.8,0.8,1.2,2.7,11.0
1612,Henry Coleman,SO,2021-22,F,Texas A&M,SEC,39,1042,26.7,4.1,7.3,4.1,7.2,0.0,0.1,2.8,4.1,2.6,3.6,6.2,0.6,1.3,0.4,1.0,2.3,11.0
1613,Ben Coupet,SR,2021-22,F,Southern Illinois,MVC,31,906,29.2,3.6,8.0,1.9,3.8,1.7,4.2,2.2,2.8,1.1,3.6,4.6,0.9,0.5,0.3,1.2,1.5,11.0
1614,KeShawn Curry,SR,2021-22,G,Virginia Commonwealth,A-10,32,966,30.2,4.2,8.3,3.7,6.7,0.4,1.6,2.2,3.0,0.5,2.6,3.1,1.5,1.4,0.3,2.1,2.4,11.0
1615,Silvio De Sousa,SR,2021-22,F,Chattanooga,Southern,28,561,20.0,4.6,8.0,4.4,7.3,0.2,0.7,1.6,2.5,2.3,4.5,6.9,0.9,0.8,1.0,1.5,2.8,11.0
1616,Ken Evans,SO,2022-23,G,Jackson State,SWAC,18,539,29.9,3.9,11.5,2.9,8.0,1.0,3.5,2.1,2.7,1.8,2.9,4.7,3.1,1.4,0.1,2.8,2.4,11.0
1617,CJ Fulton,SO,2022-23,G,Lafayette,Patriot,20,724,36.2,4.1,9.1,1.9,3.9,2.2,5.2,0.6,0.7,0.8,4.4,5.2,4.8,2.0,0.1,1.9,1.5,11.0
1618,Jalen Gibbs,SR,2021-22,G,Jacksonville State,A-Sun,32,960,30.0,3.3,8.6,0.9,2.6,2.4,6.0,1.9,2.4,0.5,3.4,3.9,1.7,0.9,0.0,1.4,1.7,11.0
1619,Chevez Goodwin,SR,2021-22,F,Southern California,Pac-12,34,832,24.5,4.8,8.4,4.8,8.4,0.0,0.0,1.4,3.1,2.7,3.8,6.4,0.6,0.4,0.5,1.7,2.5,11.0
1620,Adam Hamilton,JR,2022-23,C,Lamar,Southland,9,185,20.6,5.2,8.1,5.1,8.0,0.1,0.1,0.4,0.9,2.3,3.4,5.8,0.7,0.8,0.8,2.0,1.9,11.0
1621,Jordan Henderson,SR,2021-22,G,Canisius,MAAC,32,1055,33.0,3.8,10.3,1.9,4.5,1.9,5.8,1.4,2.0,0.4,2.4,2.8,2.1,1.0,0.4,1.3,2.2,11.0
1622,Ayinde Hikim,SO,2021-22,G,Massachusetts-Lowell,AEC,30,747,24.9,4.1,9.1,3.8,7.7,0.4,1.4,2.3,3.0,0.7,1.3,2.0,2.7,1.3,0.1,2.5,2.1,11.0
1623,Bodie Hume,SR,2021-22,G,Northern Colorado,Big Sky,38,1123,29.6,3.7,8.7,2.1,3.4,1.7,5.3,1.9,2.8,1.5,4.7,6.2,1.3,0.8,1.0,2.0,3.3,11.0
1624,Tyrese Hunter,FR,2021-22,G,Iowa State,Big 12,35,1116,31.9,4.0,10.2,2.9,6.4,1.1,3.9,1.9,2.8,0.5,3.0,3.5,4.9,2.0,0.3,3.2,2.0,11.0
1625,Kyle Jenkins,JR,2022-23,F,Lafayette,Patriot,20,675,33.8,4.3,8.9,2.9,4.7,1.4,4.2,1.1,2.1,1.6,4.3,5.9,2.8,1.0,0.8,2.0,2.7,11.0
1626,Dru Kuxhausen,SR,2021-22,G,Northern Colorado,Big Sky,38,1064,28.0,3.4,8.1,0.5,1.1,2.9,7.0,1.2,1.4,0.2,2.2,2.3,1.1,0.4,0.0,0.9,1.8,11.0
1628,John McGriff,SO,2021-22,G,Binghamton,AEC,25,688,27.5,4.6,11.5,3.8,9.1,0.8,2.4,1.1,1.6,0.7,2.5,3.2,2.6,0.8,0.0,2.1,2.0,11.0
1629,Larry Moreno,SR,2022-23,G,St. Francis (NY),NEC,17,432,25.4,3.5,7.7,1.8,3.7,1.6,4.0,2.4,3.0,1.2,1.2,2.4,2.4,1.4,0.5,1.2,2.2,11.0
1630,Anders Nelson,SR,2022-23,G,William & Mary,CAA,20,563,28.2,3.9,8.7,2.4,5.1,1.5,3.6,1.7,2.2,0.2,2.1,2.2,4.8,0.8,0.0,2.3,1.6,11.0
1632,Abou Ousmane,JR,2022-23,F,North Texas,CUSA,20,489,24.5,4.4,9.6,4.4,9.5,0.0,0.1,2.3,3.6,3.2,3.0,6.2,1.0,1.0,1.4,1.4,3.0,11.0
1633,Ziggy Reid,JR,2021-22,G,Merrimack,NEC,30,952,31.7,3.3,9.0,1.9,4.5,1.4,4.5,3.0,3.9,0.8,4.1,4.9,1.1,1.3,0.6,1.8,2.7,11.0
1634,Kaiden Rice,SR,2021-22,G,Georgetown,Big East,30,762,25.4,3.7,10.1,0.6,1.8,3.1,8.3,0.6,0.7,0.5,2.0,2.5,0.4,0.3,0.1,0.7,1.5,11.0
1635,Raekwon Rogers,SR,2021-22,F,Wagner,NEC,27,624,23.1,4.3,7.2,4.2,7.0,0.1,0.2,2.2,3.3,2.4,3.6,6.0,0.7,0.6,0.8,1.5,2.8,11.0
1636,Anthony Selden,JR,2022-23,G,Gardner-Webb,Big South,19,519,27.3,4.4,9.4,3.7,6.4,0.7,3.0,1.4,2.0,1.1,3.1,4.2,1.1,0.8,1.1,2.3,2.6,11.0
1638,Garrett Sturtz,SR,2021-22,G,Drake,MVC,36,1083,30.1,4.3,7.3,4.0,6.4,0.3,0.9,2.3,2.8,2.0,5.1,7.1,1.4,1.4,0.3,0.9,1.9,11.0
1639,Lars Thiemann,SR,2022-23,F,California,Pac-12,19,515,27.1,4.2,7.9,4.2,7.8,0.0,0.1,2.7,3.7,2.4,3.8,6.2,0.6,0.6,0.8,1.9,2.5,11.0
1640,Jordan Tillmon,JR,2022-23,G,Florida A&M,SWAC,16,561,35.1,4.1,11.6,3.3,8.0,0.9,3.6,1.9,2.6,0.2,2.7,2.9,2.1,0.9,0.1,2.8,2.1,11.0
1641,Lassina Traore,SO,2022-23,F,Long Beach State,Big West,19,481,25.3,4.7,9.0,4.7,9.0,0.0,0.0,1.5,2.6,3.2,6.3,9.4,0.9,0.8,0.5,1.6,2.8,11.0
1642,Michael Weathers,SR,2021-22,G,Southern Methodist,AAC,31,831,26.8,3.7,8.0,3.2,6.5,0.6,1.5,2.9,3.7,1.2,4.8,5.9,2.2,1.6,1.5,2.7,2.7,11.0
1643,Brandon Whitney,SO,2021-22,G,Montana,Big Sky,29,876,30.2,3.7,7.8,3.4,6.7,0.3,1.1,3.3,4.1,0.7,1.6,2.3,2.1,0.9,0.2,1.3,2.6,11.0
