Stars,Position,Name,Class,Ht,Wt,Previous School,New School,Season,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,MPG,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2.0,SG,Baylor Scheierman,RS SO,6-7,201,South Dakota State,Creighton,2021-22,South Dakota State,Summit,35,1164,25.2,0.6459999999999999,0.616,1.9,24.2,14.1,22.6,2.3,0.5,13.4,22.0,588,127.6,99.7,4.7,1.8,6.5,6.2,1.2,7.4,33.3,5.5,10.9,3.2,5.9,2.4,5.1,2.8,3.5,0.5,7.3,7.8,4.5,1.3,0.1,1.9,2.0,16.2
2.0,PG,Micah Schnyders,RS FR,6-4,185,Eastern Illinois,Wheaton College,2021-22,Eastern Illinois,OVC,27,355,2.3,0.373,0.295,1.4,7.7,4.6,4.4,0.8,0.0,14.9,15.3,62,72.4,114.4,-0.4,0.0,-0.4,-6.7,-3.2,-10.0,13.1,0.7,2.7,0.5,1.9,0.2,0.8,0.8,1.0,0.1,0.9,1.0,0.3,0.2,0.0,0.6,0.4,2.4
2.0,PG,Alex Schumacher,RS SO,6-3,185,Saint Martin's,Seattle,2022-23,Seattle,WAC,32,966,12.2,0.469,0.408,2.3,11.5,6.7,18.3,2.3,0.3,16.0,24.5,385,94.8,99.9,0.4,1.6,2.0,-2.4,0.9,-1.6,30.2,3.9,10.8,3.0,7.2,0.9,3.6,3.2,4.3,0.7,3.0,3.7,2.7,1.3,0.1,2.4,2.1,12.0
2.0,SG,Tyreek Scott-Grayson,RSSR,6-5,175,Northeastern,Old Dominion,2022-23,Old Dominion,Sun Belt,30,868,18.9,0.52,0.479,2.9,14.4,8.6,20.5,2.0,2.2,13.0,26.5,386,106.8,101.1,1.6,1.3,3.0,2.2,0.8,3.0,28.9,4.5,10.9,3.2,6.4,1.4,4.5,3.0,4.2,0.8,3.8,4.5,2.6,1.0,0.5,1.9,2.4,13.4
2.0,PG,Jordan Sears,RS FR,-11,175,Gardner–Webb,UT Martin,2022-23,Tennessee-Martin,OVC,32,919,21.3,0.594,0.536,2.2,10.1,6.3,18.7,2.2,1.3,14.0,24.9,471,116.4,104.3,2.7,1.1,3.8,1.8,-0.9,0.9,28.7,5.1,10.4,4.1,7.3,1.0,3.1,4.1,5.2,0.6,2.8,3.4,2.8,1.2,0.3,2.1,2.0,15.3
2.0,PG,Jordan Sears,RS FR,-11,175,Gardner–Webb,UT Martin,2021-22,Gardner-Webb,Big South,31,770,10.1,0.462,0.40299999999999997,0.7,11.2,6.1,17.4,2.2,0.6,16.6,21.6,256,91.4,96.0,0.1,1.5,1.6,-4.3,0.3,-4.0,24.8,2.7,7.5,2.1,4.5,0.6,3.1,2.0,2.5,0.2,2.5,2.7,2.3,0.9,0.1,1.7,2.3,8.1
4.0,PG,Mark Sears,RS FR,6-1,185,Ohio,Alabama,2022-23,Alabama,SEC,37,1103,16.4,0.574,0.509,2.5,8.9,5.9,15.7,2.1,0.2,14.8,20.1,449,116.4,96.3,2.6,2.2,4.8,3.3,4.2,7.5,29.8,3.7,9.1,1.8,3.6,1.9,5.4,3.3,3.9,0.7,2.8,3.5,2.6,1.2,0.1,1.9,1.6,12.5
4.0,PG,Mark Sears,RS FR,6-1,185,Ohio,Alabama,2021-22,Ohio,MAC,35,1250,24.6,0.578,0.505,6.0,13.9,9.7,24.7,2.7,0.4,15.9,28.6,707,114.6,99.8,4.3,1.9,6.2,4.5,0.4,4.9,35.7,6.2,14.0,4.5,9.8,1.7,4.2,5.4,6.1,2.0,4.0,6.0,4.1,1.7,0.1,3.2,1.9,19.6
3.5,SF,Jaylen Sebree,SR,6-7,200,Morehead State,Tennessee Tech,2022-23,Tennessee Tech,OVC,33,1001,23.5,0.59,0.563,6.5,20.6,13.6,16.9,1.9,1.6,12.4,25.1,486,116.0,101.4,2.9,1.5,4.4,4.2,-1.3,2.9,30.3,5.4,11.3,3.5,6.6,1.9,4.7,2.7,3.7,1.7,5.5,7.3,2.3,1.0,0.5,1.8,1.3,15.4
3.5,SF,Jaylen Sebree,SR,6-7,200,Morehead State,Tennessee Tech,2021-22,Morehead State,OVC,34,494,14.5,0.5479999999999999,0.527,8.8,14.5,11.8,11.8,1.5,2.1,20.1,18.9,159,103.0,97.3,0.6,0.9,1.5,-1.0,0.0,-1.1,14.5,1.8,3.8,1.3,2.6,0.4,1.2,0.6,0.9,1.1,1.9,3.0,0.9,0.4,0.3,1.1,1.1,4.6
2.0,PG,Sam Sessoms,SR,6-0,189,Penn State,Coppin State,2022-23,Coppin State,MEAC,32,1169,22.3,0.605,0.568,2.0,10.9,6.6,34.9,2.9,0.3,18.6,28.7,675,109.8,112.9,3.0,0.5,3.5,2.6,-1.9,0.7,36.5,7.5,14.7,5.7,9.7,1.8,5.0,3.8,4.7,0.6,3.7,4.3,5.0,2.0,0.1,3.9,2.6,20.5
2.0,PG,Sam Sessoms,SR,6-0,189,Penn State,Coppin State,2021-22,Penn State,Big Ten,31,857,16.3,0.53,0.503,2.5,10.7,6.7,22.4,1.9,0.3,16.9,26.5,352,101.7,105.9,1.2,0.8,2.1,1.5,1.1,2.7,27.6,4.5,10.0,3.4,7.4,1.1,2.6,1.5,1.9,0.5,2.5,3.1,2.6,0.8,0.1,2.2,1.8,11.6
2.0,SG,Demarcus Sharp,RS JR,6-3,173,Missouri State,Northwestern State,2022-23,Northwestern State,Southland,33,1135,25.5,0.527,0.488,2.9,14.6,8.4,31.9,3.3,2.5,11.8,30.3,658,113.4,102.9,3.6,1.5,5.2,4.1,1.1,5.3,34.4,7.6,16.5,6.7,14.9,0.9,1.6,3.4,4.2,0.9,4.1,5.0,5.0,1.9,0.8,2.5,2.4,19.5
4.0,PG,Grant Sherfield,RS SO,6-2,201,Nevada,Oklahoma,2022-23,Oklahoma,Big 12,32,1079,16.0,0.5429999999999999,0.501,0.9,7.9,4.6,21.4,1.2,0.0,13.3,27.1,489,105.6,107.3,1.9,1.0,2.9,4.1,-0.1,3.9,33.7,5.3,13.1,2.7,6.6,2.6,6.5,2.8,3.2,0.2,2.3,2.5,3.3,0.7,0.0,2.3,1.7,15.9
4.0,PG,Grant Sherfield,RS SO,6-2,201,Nevada,Oklahoma,2021-22,Nevada,MWC,28,999,19.5,0.542,0.48700000000000004,0.6,12.8,6.8,39.0,1.0,0.0,15.6,29.4,559,107.4,108.9,2.5,0.7,3.1,3.4,-1.4,2.0,35.7,6.7,15.4,5.1,10.5,1.6,4.8,4.1,4.7,0.2,4.0,4.2,6.4,0.6,0.0,3.3,2.0,19.1
2.0,SG,David Shriver,RS JR,6-6,220,Hartford,VCU,2022-23,Virginia Commonwealth,A-10,35,672,12.9,0.58,0.565,2.0,11.9,7.1,5.6,1.2,1.8,9.7,16.6,193,113.5,97.7,1.1,1.2,2.3,2.2,1.3,3.5,19.2,2.1,5.3,0.4,1.0,1.7,4.3,0.5,0.7,0.3,1.9,2.3,0.5,0.4,0.3,0.6,1.3,6.5
2.0,SG,David Shriver,RS JR,6-6,220,Hartford,VCU,2021-22,Hartford,AEC,32,982,14.9,0.609,0.603,1.9,14.1,8.2,4.5,1.0,1.8,8.2,16.6,290,117.3,110.4,2.0,0.5,2.5,1.2,-2.5,-1.4,30.7,3.7,8.3,0.9,1.7,2.7,6.6,0.6,0.9,0.5,3.7,4.2,0.7,0.5,0.5,0.8,1.8,10.7
2.0,SG,Tanner Shulman,RS SO,6-5,200,Lipscomb,Alabama–Huntsville,2021-22,Lipscomb,A-Sun,29,292,5.5,0.43799999999999994,0.43799999999999994,1.7,7.7,4.9,9.8,0.4,0.7,12.7,9.6,47,94.2,114.9,0.1,0.0,0.1,-2.2,-2.6,-4.8,10.1,0.5,1.7,0.1,0.3,0.4,1.3,0.0,0.0,0.1,0.8,0.9,0.6,0.1,0.1,0.2,0.2,1.4
3.0,SG,Desi Sills,SR,6-2,200,Arkansas State,Kansas State,2022-23,Kansas State,Big 12,35,1031,11.6,0.547,0.489,1.9,11.7,7.0,13.6,1.8,1.3,17.2,16.3,303,105.7,101.1,1.1,1.6,2.7,0.1,3.1,3.2,29.5,2.9,6.5,2.4,4.2,0.5,2.3,2.4,3.1,0.5,3.0,3.5,2.2,0.9,0.3,1.7,2.4,8.7
3.0,SG,Desi Sills,SR,6-2,200,Arkansas State,Kansas State,2021-22,Arkansas State,Sun Belt,28,831,16.2,0.53,0.491,2.6,11.2,7.0,19.5,3.5,0.9,17.4,24.3,337,100.0,97.5,0.9,1.5,2.4,-1.0,1.1,0.1,29.7,4.5,10.2,3.6,6.5,0.9,3.6,2.6,3.5,0.6,3.0,3.6,2.8,1.8,0.3,2.5,2.5,12.6
2.0,C,Matheus Silveira,RS JR,7-0,255,Portland,Rollins,2021-22,Portland,WCC,27,210,17.7,0.581,0.57,12.8,12.2,12.5,5.7,0.3,4.7,18.1,26.2,97,102.1,103.0,0.3,0.3,0.6,-2.1,-1.4,-3.5,7.8,1.7,2.9,1.7,2.9,0.0,0.0,0.6,0.9,0.9,0.9,1.7,0.2,0.0,0.3,0.7,1.3,3.9
2.0,SG,Omar Silverio,SR,6-3,200,Hofstra,Manhattan,2021-22,Hofstra,CAA,32,830,14.7,0.541,0.498,1.0,14.1,7.5,7.0,2.4,0.3,10.6,22.1,308,104.5,104.5,1.2,0.9,2.1,0.1,-1.1,-1.1,25.9,3.4,9.1,1.1,2.8,2.3,6.4,1.8,1.9,0.2,3.1,3.3,1.1,1.1,0.1,1.2,1.8,10.9
2.0,SF,Tafari Simms,RS JR,6-6,212,Milwaukee,Western Michigan,2022-23,Western Michigan,MAC,24,340,15.5,0.588,0.585,7.6,19.6,13.4,8.1,0.5,2.4,18.8,21.4,124,105.7,111.8,0.5,0.2,0.7,-1.7,-2.4,-4.2,14.2,2.3,4.4,1.8,3.2,0.5,1.2,0.5,0.9,1.0,2.3,3.3,0.5,0.1,0.3,1.1,2.1,5.7
2.0,SF,Tafari Simms,RS JR,6-6,212,Milwaukee,Western Michigan,2021-22,Milwaukee,Horizon,27,563,12.3,0.532,0.488,6.8,11.3,9.2,5.3,1.5,1.4,17.8,20.2,182,97.7,107.4,0.4,0.5,0.9,-2.9,-2.4,-5.3,20.9,2.6,6.0,1.9,3.8,0.7,2.2,1.2,1.4,1.2,2.3,3.5,0.5,0.5,0.3,1.4,2.0,7.1
2.0,SG,Jasin Sinani,RS FR,6-3,195,Milwaukee,Campbell,2022-23,Campbell,Big South,28,409,5.2,0.479,0.433,1.9,8.3,5.2,4.6,0.9,0.9,15.2,13.3,77,92.4,110.2,0.0,0.3,0.3,-4.0,-1.5,-5.6,14.6,0.9,2.7,0.5,1.3,0.5,1.4,0.5,0.6,0.2,1.0,1.2,0.4,0.2,0.1,0.5,1.4,2.9
2.0,PG,Grant Singleton,SR,6-0,165,St. Thomas Aquinas,Fairleigh Dickinson,2022-23,Fairleigh Dickinson,NEC,36,1144,20.9,0.59,0.556,1.0,13.6,6.9,19.9,3.4,0.3,9.2,20.1,477,125.0,104.7,3.5,1.4,4.9,2.4,-0.7,1.8,31.8,4.9,10.8,2.6,4.9,2.2,5.8,1.9,2.1,0.3,3.4,3.7,3.4,1.9,0.1,1.2,2.1,13.9
2.0,SG,Saquan Singleton,RSSR,6-6,190,New Mexico,George Mason,2022-23,George Mason,A-10,32,513,8.9,0.442,0.457,6.7,13.6,10.3,13.1,2.2,3.0,23.4,15.7,122,86.3,97.7,-0.2,1.0,0.8,-3.5,2.7,-0.7,16.0,1.3,2.9,1.3,2.6,0.0,0.3,0.6,1.7,0.9,1.9,2.8,1.1,0.6,0.4,1.1,1.8,3.3
2.0,SG,Saquan Singleton,RSSR,6-6,190,New Mexico,George Mason,2021-22,New Mexico,MWC,24,474,11.3,0.5329999999999999,0.563,4.2,13.3,8.7,12.5,2.4,1.8,20.7,13.7,121,99.9,105.1,0.3,0.5,0.8,-1.5,1.6,0.1,19.8,1.8,3.3,1.6,2.9,0.2,0.5,0.8,2.0,0.8,2.3,3.0,1.4,0.8,0.3,1.1,2.3,4.6
2.0,PF,Blake Sisley,RS FR,6-9,230,Evansville,Wright State,2022-23,Wright State,Horizon,27,175,14.8,0.544,0.5489999999999999,3.5,12.5,8.2,5.0,2.5,0.6,12.0,21.2,63,102.2,100.7,0.2,0.3,0.5,-4.4,-0.5,-4.9,6.5,1.2,2.3,1.2,2.0,0.0,0.3,0.2,0.4,0.2,0.7,0.9,0.2,0.3,0.0,0.3,0.7,2.7
2.0,PF,Blake Sisley,RS FR,6-9,230,Evansville,Wright State,2021-22,Evansville,MVC,26,443,11.8,0.5479999999999999,0.539,3.0,8.8,5.6,5.3,0.8,2.1,13.4,21.6,138,96.2,112.3,0.3,0.1,0.4,-1.9,-2.8,-4.7,17.0,2.3,5.0,1.5,2.9,0.8,2.1,0.7,1.1,0.4,1.0,1.5,0.3,0.2,0.3,0.8,1.5,6.0
3.0,C,Moulaye Sissoko,RS SO,6-9,240,Dayton,North Texas,2022-23,North Texas,CUSA,33,315,17.3,0.693,0.7120000000000001,14.1,17.9,16.0,4.4,1.9,1.2,26.2,14.5,82,113.6,92.7,0.5,0.7,1.3,0.6,1.7,2.3,9.5,1.1,1.6,1.1,1.6,0.0,0.0,0.2,0.5,1.0,1.4,2.4,0.2,0.3,0.1,0.6,1.0,2.5
3.0,C,Moulaye Sissoko,RS SO,6-9,240,Dayton,North Texas,2021-22,Dayton,A-10,30,210,22.7,0.6759999999999999,0.667,20.0,16.3,18.1,2.9,1.5,1.1,13.1,15.8,74,133.7,96.9,0.7,0.4,1.1,3.5,-0.4,3.1,7.0,1.1,1.6,1.1,1.6,0.0,0.0,0.3,0.4,1.1,1.0,2.0,0.1,0.2,0.1,0.3,0.7,2.4
2.0,SG,Jackson Sivills,RS FR,6-6,207,Murray State,Wofford,2022-23,Wofford,Southern,33,584,12.0,0.541,0.516,5.9,13.4,9.7,5.6,1.4,1.7,11.0,14.0,150,114.5,110.3,0.9,0.4,1.3,-1.4,-1.9,-3.2,17.7,1.6,3.8,0.9,1.7,0.7,2.1,0.6,0.9,0.8,1.9,2.7,0.6,0.4,0.2,0.5,1.8,4.5
3.0,C,David Skogman,RS SO,-10,228,Buffalo,Davidson,2022-23,Davidson,A-10,32,717,16.6,0.61,0.541,8.4,17.2,12.9,7.7,0.8,1.7,13.5,16.6,239,121.4,104.1,1.7,0.9,2.6,1.9,-0.1,1.8,22.4,2.3,4.9,1.5,2.8,0.8,2.1,2.0,2.2,1.6,3.3,4.8,0.9,0.3,0.3,0.9,2.1,7.3
3.0,C,David Skogman,RS SO,-10,228,Buffalo,Davidson,2021-22,Buffalo,MAC,30,724,18.4,0.687,0.665,8.4,18.7,13.6,6.9,1.2,1.6,17.0,13.5,232,129.7,101.2,1.9,1.0,2.9,2.3,0.2,2.5,24.1,3.0,5.2,2.2,3.0,0.8,2.1,1.2,1.4,1.9,4.4,6.3,1.0,0.5,0.4,1.2,2.0,8.0
3.0,SG,Wes Slajchert,SR,6-4,190,Dartmouth,Point Loma Nazarene,2021-22,Dartmouth,Ivy,25,319,2.8,0.364,0.305,1.1,9.5,5.2,9.3,0.8,0.7,19.1,9.6,41,79.4,107.2,-0.2,0.3,0.1,-5.9,-0.8,-6.7,12.8,0.4,1.6,0.1,0.5,0.3,1.1,0.4,0.5,0.1,1.0,1.1,0.7,0.2,0.1,0.4,0.9,1.4
3.0,SG,Grant Slatten,RS FR,6-5,195,Ole Miss,Tennessee Tech,2022-23,Tennessee Tech,OVC,33,474,14.6,0.512,0.46399999999999997,8.9,14.5,11.7,9.4,2.7,0.5,13.9,16.3,146,108.3,102.7,0.6,0.7,1.3,-0.9,-0.9,-1.9,14.4,1.4,3.3,1.0,2.0,0.4,1.4,0.9,1.3,1.1,1.8,3.0,0.7,0.7,0.1,0.6,0.8,4.0
2.0,SG,Tahj Small,SR,6-5,195,Tarleton State,Utah Valley,2022-23,Utah Valley,WAC,36,589,9.1,0.491,0.445,2.6,11.3,7.3,11.9,1.4,0.9,18.8,18.9,179,92.9,98.3,0.1,1.1,1.1,-2.6,0.6,-2.1,16.4,1.8,4.6,1.3,2.9,0.5,1.7,1.0,1.2,0.4,1.9,2.3,1.1,0.4,0.2,1.2,1.4,5.1
2.0,SG,Tahj Small,SR,6-5,195,Tarleton State,Utah Valley,2021-22,Tarleton State,WAC,29,970,14.6,0.515,0.47700000000000004,4.4,16.6,10.3,9.7,1.7,1.5,14.9,25.0,368,98.0,100.4,0.9,1.4,2.3,-0.4,-1.3,-1.6,33.4,5.0,11.9,3.8,7.6,1.3,4.3,2.4,3.1,1.2,4.3,5.6,1.3,0.9,0.4,2.3,2.9,13.8
3.0,PG,Aquan Smart,RS FR,6-3,175,Florida International,Southeast Missouri State,2022-23,Southeast Missouri State,OVC,32,789,9.3,0.48,0.41600000000000004,2.0,12.4,7.1,15.8,3.3,1.7,23.4,19.5,249,88.0,100.5,-0.2,1.2,1.0,-5.1,0.5,-4.6,24.7,2.3,6.3,1.7,4.2,0.6,2.2,2.1,2.9,0.4,2.6,3.1,2.2,1.5,0.4,2.3,3.4,7.4
3.0,PG,Aquan Smart,RS FR,6-3,175,Florida International,Southeast Missouri State,2021-22,Florida International,CUSA,26,340,9.0,0.504,0.478,0.3,12.6,6.5,23.2,3.2,2.3,29.5,22.4,113,84.3,99.4,-0.2,0.5,0.3,-7.8,0.8,-7.0,13.1,1.3,3.5,0.7,1.9,0.6,1.6,0.8,1.2,0.0,1.5,1.5,1.6,0.7,0.3,1.7,2.0,4.1
2.0,SG,DaQuan Smith,RS JR,6-1,195,Murray State,Radford,2022-23,Radford,Big South,36,1103,16.3,0.545,0.521,2.0,11.3,6.6,11.4,2.0,1.2,15.1,26.1,452,103.6,102.4,1.6,1.5,3.1,1.9,-0.7,1.1,30.6,5.1,11.9,2.9,6.4,2.2,5.5,1.5,1.8,0.5,2.8,3.3,1.7,1.0,0.3,2.3,1.5,13.9
2.0,SG,DaQuan Smith,RS JR,6-1,195,Murray State,Radford,2021-22,Murray State,OVC,33,421,8.9,0.52,0.495,3.0,7.8,5.4,2.7,1.7,2.0,13.4,14.9,101,104.3,97.3,0.4,0.7,1.1,-3.0,0.0,-3.0,12.8,1.2,3.1,0.5,0.9,0.7,2.2,0.4,0.5,0.3,0.9,1.2,0.2,0.4,0.2,0.5,1.3,3.5
2.0,SF,Jamari Smith,RS JR,6-8,225,Queens (NC),Murray State,2022-23,Murray State,MVC,30,807,14.4,0.505,0.489,4.9,13.6,9.3,6.4,1.1,1.6,11.6,25.9,319,98.9,109.4,0.7,0.6,1.3,-1.2,-2.1,-3.3,26.9,4.7,10.3,3.9,8.0,0.8,2.3,1.7,2.8,1.1,3.1,4.2,0.8,0.5,0.4,1.5,2.4,11.8
2.0,PF,Jonnivius Smith,RS FR,6-9,200,Seton Hall,Buffalo,2022-23,Buffalo,MAC,32,583,16.9,0.631,0.6,9.5,18.0,13.7,4.7,2.0,4.6,15.6,13.4,178,122.3,102.8,1.2,0.8,2.0,-0.8,1.2,0.3,18.2,2.2,3.6,2.2,3.6,0.0,0.0,1.3,1.7,1.6,2.9,4.5,0.5,0.7,0.8,0.8,2.8,5.6
2.0,SF,Jourdan Smith,RS SO,6-7,195,Coastal Carolina,Grambling State,2022-23,Grambling,SWAC,33,846,17.0,0.556,0.526,7.3,14.2,10.9,9.4,1.7,4.6,14.3,18.0,282,111.5,92.4,1.5,2.0,3.4,-0.5,0.8,0.4,25.6,3.2,6.4,2.8,5.5,0.4,0.9,2.0,3.1,1.6,3.3,4.9,1.2,0.7,1.0,1.3,2.2,8.7
2.0,SG,Justice Smith,RS SO,6-6,205,Mansfield,ETSU,2022-23,East Tennessee State,Southern,32,683,14.4,0.537,0.513,3.8,15.3,9.5,9.6,2.5,1.4,16.9,20.1,222,101.2,102.5,0.6,0.9,1.6,-2.1,0.0,-2.1,21.3,2.9,6.2,2.3,4.7,0.6,1.6,1.0,1.4,0.7,2.8,3.5,1.0,0.9,0.3,1.4,1.7,7.4
2.0,SG,Malachi Smith,RS JR,6-4,205,Chattanooga,Gonzaga,2022-23,Gonzaga,WCC,37,769,21.0,0.6559999999999999,0.637,5.1,15.0,10.2,10.3,2.5,0.1,10.6,17.4,303,131.9,103.0,2.5,1.0,3.5,6.2,2.0,8.2,20.8,3.2,6.0,2.0,3.6,1.2,2.4,1.0,1.3,0.9,2.8,3.6,1.4,0.9,0.0,0.8,1.1,8.7
2.0,SG,Malachi Smith,RS JR,6-4,205,Chattanooga,Gonzaga,2021-22,Chattanooga,Southern,35,1239,27.9,0.597,0.552,5.9,16.7,11.4,17.9,2.9,0.4,12.2,28.0,672,122.0,96.6,5.2,2.3,7.5,6.5,1.6,8.2,35.4,7.1,14.3,5.4,10.2,1.7,4.1,4.1,4.9,1.7,5.0,6.7,3.0,1.7,0.1,2.3,1.2,19.9
2.0,SG,Malachi Smith,RS JR,6-4,205,Chattanooga,Gonzaga,2021-22,Dayton,A-10,33,1021,17.6,0.498,0.441,3.1,12.8,8.2,31.9,3.6,0.5,17.8,20.0,380,108.7,93.9,2.0,2.1,4.1,1.1,3.5,4.6,30.9,3.2,8.0,2.6,6.5,0.6,1.5,2.3,2.9,0.7,3.4,4.1,5.3,1.8,0.1,2.0,2.3,9.3
2.0,SG,Trey Smith,RS JR,6-3,195,San José State,Idaho,2022-23,Idaho,Big Sky,30,785,6.2,0.5329999999999999,0.524,1.5,8.3,4.9,5.1,1.0,0.0,18.1,11.0,134,95.4,113.0,0.2,0.3,0.5,-2.0,-2.1,-4.1,26.2,1.7,4.2,0.6,1.1,1.1,3.1,0.3,0.4,0.3,1.7,2.0,0.8,0.4,0.0,1.0,0.9,4.7
2.0,SF,Calvin Solomon,RS SO,6-7,194,Stephen F. Austin,UTEP,2022-23,UTEP,CUSA,32,891,16.8,0.496,0.46399999999999997,9.3,17.0,13.0,15.4,4.2,1.9,20.7,22.1,328,96.1,93.8,0.5,2.0,2.5,-0.3,3.1,2.8,27.8,3.6,7.8,3.6,7.5,0.0,0.3,2.4,4.0,2.2,3.8,6.0,2.0,2.0,0.4,2.5,2.4,9.6
2.0,SF,Calvin Solomon,RS SO,6-7,194,Stephen F. Austin,UTEP,2021-22,Stephen F. Austin,WAC,32,794,17.7,0.5539999999999999,0.535,9.7,18.1,13.9,14.6,3.9,4.7,24.8,21.6,309,98.3,90.0,0.7,2.0,2.7,-0.5,3.5,2.9,24.8,3.7,7.1,3.5,6.7,0.2,0.4,1.8,2.9,2.0,3.8,5.8,1.9,1.7,1.0,2.8,3.3,9.3
2.0,C,Raymond Somerville,RS SO,-11,230,Cal State Bakersfield,Delaware State,2022-23,Delaware State,MEAC,30,634,8.7,0.47700000000000004,0.46299999999999997,6.6,13.7,10.0,3.8,0.7,7.0,21.1,15.2,142,86.6,109.2,-0.2,0.5,0.3,-5.5,-1.5,-7.0,21.1,2.1,4.5,2.1,4.5,0.0,0.0,0.7,1.3,1.3,2.4,3.6,0.4,0.3,1.2,1.4,2.2,4.9
2.0,SG,Cam Spencer,RS SO,6-4,207,Loyola (MD),Rutgers,2022-23,Rutgers,Big Ten,34,1070,21.4,0.5920000000000001,0.55,2.6,11.3,6.9,19.9,3.9,0.5,10.8,20.4,419,121.5,92.4,3.0,2.5,5.5,5.2,5.2,10.4,31.5,4.4,9.9,2.3,5.1,2.1,4.9,2.2,2.5,0.7,3.1,3.8,3.1,2.0,0.1,1.4,1.9,13.2
2.0,SG,Cam Spencer,RS SO,6-4,207,Loyola (MD),Rutgers,2021-22,Loyola (MD),Patriot,30,1108,24.4,0.5720000000000001,0.535,1.8,14.4,8.0,20.0,3.7,0.8,7.3,25.6,519,117.2,96.7,3.5,2.0,5.5,4.3,0.8,5.1,36.9,6.9,14.8,5.0,9.2,2.0,5.6,3.0,3.5,0.5,4.3,4.8,3.2,2.3,0.2,1.3,1.5,18.9
2.5,C,Joey St. Pierre,RSSR,-10,255,Milwaukee,Portland,2021-22,Milwaukee,Horizon,31,735,15.3,0.578,0.59,10.7,15.5,13.2,6.8,0.9,6.7,22.2,15.3,206,103.3,103.8,0.8,0.8,1.6,-3.0,-0.6,-3.6,23.7,2.7,4.6,2.7,4.6,0.0,0.0,0.8,1.7,2.2,3.5,5.7,0.8,0.4,1.4,1.5,2.6,6.3
2.0,PG,Artese Stapleton,JR,6-2,170,Radford,Lincoln (MO),2021-22,Radford,Big South,27,560,13.4,0.5479999999999999,0.507,5.8,9.5,7.5,23.8,3.2,0.0,29.3,22.9,203,92.1,102.5,0.1,0.7,0.8,-2.0,0.1,-2.0,20.7,2.6,5.4,2.2,4.4,0.3,0.9,1.5,2.1,1.0,1.5,2.6,2.2,1.1,0.0,2.6,1.8,7.0
2.0,C,Jake Stephens,SR,7-0,275,VMI,Chattanooga,2021-22,Virginia Military Institute,Southern,30,995,30.6,0.684,0.654,6.1,22.8,15.1,20.7,0.9,7.1,14.7,26.2,561,128.3,101.7,4.7,1.3,6.1,8.1,1.0,9.1,33.2,6.6,12.0,4.2,7.0,2.5,5.0,3.8,4.8,1.7,7.3,9.0,3.3,0.5,2.0,2.5,2.1,19.6
2.0,PF,Vuk Stevanic,SR,6-8,225,St. Francis Brooklyn,Western Illinois,2022-23,Western Illinois,Summit,30,835,16.3,0.584,0.552,6.5,7.8,7.1,12.9,1.6,0.7,14.4,19.2,312,114.3,109.1,1.8,0.6,2.4,-1.3,-2.2,-3.5,27.8,4.2,7.7,4.1,7.0,0.1,0.7,1.9,2.5,1.6,1.8,3.4,1.8,0.8,0.2,1.5,2.6,10.4
3.0,SG,Erik Stevenson,SR,6-4,205,South Carolina,West Virginia,2022-23,West Virginia,Big 12,34,885,19.9,0.55,0.521,2.1,14.0,7.9,21.7,2.3,0.6,13.8,30.8,479,109.4,103.3,2.2,1.2,3.4,5.3,1.6,6.9,26.0,5.4,12.6,3.1,6.6,2.3,6.1,2.2,2.7,0.4,2.9,3.4,2.5,1.1,0.1,2.2,2.8,15.4
3.0,SG,Erik Stevenson,SR,6-4,205,South Carolina,West Virginia,2021-22,South Carolina,SEC,31,844,16.1,0.509,0.462,4.2,14.6,9.3,20.0,2.2,1.3,14.5,23.1,357,106.2,98.6,1.5,1.4,2.9,3.2,2.4,5.5,27.2,3.9,10.5,1.9,4.7,1.9,5.8,2.0,2.0,1.1,3.6,4.7,2.8,1.1,0.3,1.9,2.4,11.6
2.0,PF,Tyler Stevenson,SR,6-8,215,Southern Miss,UIC,2022-23,Mississippi State,SEC,34,374,13.1,0.467,0.429,7.7,10.9,9.3,6.0,2.0,2.5,11.9,21.9,121,97.6,96.6,0.2,0.7,1.0,-2.0,1.5,-0.5,11.0,1.6,3.7,1.6,3.7,0.0,0.0,0.7,0.9,0.8,1.0,1.8,0.3,0.4,0.2,0.6,0.9,3.9
2.0,PF,Tyler Stevenson,SR,6-8,215,Southern Miss,UIC,2021-22,Southern Mississippi,CUSA,28,896,18.6,0.524,0.49700000000000005,5.8,21.1,13.5,4.8,1.2,4.0,11.4,25.6,367,100.2,107.0,1.1,0.8,1.8,0.2,-1.9,-1.7,32.0,6.0,12.1,5.9,11.9,0.1,0.3,2.5,3.7,1.6,5.9,7.5,0.6,0.6,1.1,1.8,2.1,14.6
